"Subject","Activity","tBa-X-Mean","tBa-Y-Mean","tBa-Z-Mean","tBa-X-Std","tBa-Y-Std","tBa-Z-Std","tGa-X-Mean","tGa-Y-Mean","tGa-Z-Mean","tGa-X-Std","tGa-Y-Std","tGa-Z-Std","tBaJ-X-Mean","tBaJ-Y-Mean","tBaJ-Z-Mean","tBaJ-X-Std","tBaJ-Y-Std","tBaJ-Z-Std","tBg-X-Mean","tBg-Y-Mean","tBg-Z-Mean","tBg-X-Std","tBg-Y-Std","tBg-Z-Std","tBgJ-X-Mean","tBgJ-Y-Mean","tBgJ-Z-Mean","tBgJ-X-Std","tBgJ-Y-Std","tBgJ-Z-Std","tBaM-Mean","tBaM-Std","tGaM-Mean","tGaM-Std","tBaJM-Mean","tBaJM-Std","tBgM-Mean","tBgM-Std","tBgJM-Mean","tBgJM-Std","fBa-X-Mean","fBa-Y-Mean","fBa-Z-Mean","fBa-X-Std","fBa-Y-Std","fBa-Z-Std","fBa-F-X-Mean","fBa-F-Y-Mean","fBa-F-Z-Mean","fBaJ-X-Mean","fBaJ-Y-Mean","fBaJ-Z-Mean","fBaJ-X-Std","fBaJ-Y-Std","fBaJ-Z-Std","fBaJ-F-X-Mean","fBaJ-F-Y-Mean","fBaJ-F-Z-Mean","fBg-X-Mean","fBg-Y-Mean","fBg-Z-Mean","fBg-X-Std","fBg-Y-Std","fBg-Z-Std","fBg-F-X-Mean","fBg-F-Y-Mean","fBg-F-Z-Mean","fBaM-Mean","fBaM-Std","fBBaJM-Mean","fBBaJM-Std","fBBgM-Mean","fBBgM-Std","fBBgJM-Mean","fBBgJM-Std","V-tBa-G-Mean","V-tBaJ-G-Mean","V-tBg-G-Mean","V-tBgJ-G-Mean","V-G-X-Mean","V-G-Y-Mean","V-G-Z-Mean"
"21","Sitting","0.27753962","-0.0144009705","-0.112057888","-0.9917772872","-0.9668775609","-0.9595678618"," 0.94003137"," 0.0215206709","-0.0567766061","-0.99293640","-0.97935536","-0.96542649","0.075710979"," 1.2102014e-02","-1.7535217e-04","-0.9894393922","-0.9790028048","-0.985823623","-0.0198712821","-0.0653077503"," 0.08313260428","-0.988410501","-0.9763804873","-0.976972659","-0.101114775","-0.039148343","-0.0526409877","-0.989472968","-0.989722664","-0.9879545153","-0.97473499941","-0.971994251","-0.97473499941","-0.971994251","-0.9859472252","-0.986520865","-0.9649711138","-0.971225062","-0.990307350","-0.990302233","-0.990610228","-0.9680609471","-0.970859343","-0.9923752294","-0.9675612900","-0.956412505"," 0.08791105649"," 0.1735322299"," 0.12798447417","-0.9897591871","-0.9791804386","-0.983434323","-0.9900278225","-0.9803471688","-0.9868456724"," 0.2443495298","-1.1845625e-02"," 0.0250360370","-0.984893560","-0.979830938","-0.976839729","-0.98955931","-0.974723218","-0.979130678"," 0.0890460545","-0.1611833486"," 0.02088204640","-0.9748292271","-0.97444759318","-0.9853423587","-0.986991550","-0.97783970235","-0.972027251","-0.990014273","-0.991062205"," 4.2416961e-02","-0.00161665603"," 0.00399133829"," 5.0309716e-02","-0.80914663"," 6.8321770e-02"," 0.06129011419"
"22","Sitting","0.27358382","-0.0123468446","-0.105827370","-0.9784668237","-0.9280591338","-0.9175648539"," 0.83930593"," 0.2085538840"," 0.3155514923","-0.97200999","-0.95422502","-0.92795065","0.080768731","-8.4271515e-04","-1.2685248e-02","-0.9816641492","-0.9647828324","-0.978928356","-0.0360430675","-0.0793617444"," 0.08044267752","-0.981099172","-0.9501734785","-0.946501418","-0.098649316","-0.042340982","-0.0517193987","-0.985671250","-0.980275619","-0.9795441052","-0.94216735387","-0.924336184","-0.94216735387","-0.924336184","-0.9793037140","-0.968576777","-0.9420774327","-0.933268487","-0.985476035","-0.976503766","-0.978505368","-0.9395460079","-0.946635312","-0.9786231902","-0.9269952535","-0.909344306","-0.16272537120","-0.0080693305","-0.09991925952","-0.9809445060","-0.9631294726","-0.975330719","-0.9842996090","-0.9697760555","-0.9812722244"," 0.2147046303","-6.0538515e-02","-0.0355355531","-0.977266731","-0.959161754","-0.948367052","-0.98237335","-0.946107944","-0.951045695","-0.0392582345","-0.2733018799","-0.11797502196","-0.9430782371","-0.92679802982","-0.9689082971","-0.967026276","-0.95195276726","-0.933563010","-0.977775448","-0.976318115","-3.1050678e-03","-0.01529352943"," 0.05705029219","-8.7439146e-03","-0.60649410","-6.2464265e-02","-0.20519512850"
"23","Sitting","0.27335125","-0.0133945016","-0.103808679","-0.9876076366","-0.9349335593","-0.9055843903"," 0.93650924"," 0.1217510625"," 0.0630111556","-0.98453672","-0.96091743","-0.92395360","0.077002235"," 1.0135139e-02","-1.4882335e-03","-0.9845618038","-0.9780458378","-0.975978995","-0.0472583464","-0.0684325551"," 0.06456732091","-0.980363734","-0.9481095260","-0.959718633","-0.096742219","-0.043460255","-0.0485561087","-0.987084634","-0.980727445","-0.9881301421","-0.94408077294","-0.924963263","-0.94408077294","-0.924963263","-0.9823755034","-0.973668776","-0.9365934269","-0.937006097","-0.986514066","-0.979226998","-0.986325671","-0.9534604065","-0.942031167","-0.9883452582","-0.9307814872","-0.896125264"," 0.04594669096"," 0.1300838580"," 0.08373410594","-0.9845508635","-0.9781362182","-0.972656226","-0.9860196304","-0.9795646969","-0.9779364472"," 0.2856435258","-4.3859743e-02"," 0.0323132713","-0.977149987","-0.957920289","-0.965428834","-0.98152324","-0.943733421","-0.961914054"," 0.0704401990","-0.0826203849"," 0.13754551746","-0.9458378301","-0.92709011838","-0.9741214668","-0.972117017","-0.95229327721","-0.938680777","-0.980707211","-0.978499038"," 1.1561635e-02","-0.00224226964"," 0.03607774034","-3.8605961e-02","-0.79806676","-2.2258618e-05","-0.02303921303"
"24","Sitting","0.27347569","-0.0131255098","-0.103041061","-0.9905937666","-0.9562559621","-0.9570561115"," 0.91963760"," 0.1822546520"," 0.1095596210","-0.98966015","-0.97169254","-0.96340680","0.076331853"," 4.7670258e-03","-1.1330017e-03","-0.9885643822","-0.9795736781","-0.984662947","-0.0356229620","-0.0750132697"," 0.08004402309","-0.988111649","-0.9779540051","-0.971277654","-0.095178266","-0.040616936","-0.0515966551","-0.991442008","-0.989780811","-0.9898501603","-0.96897915647","-0.963779683","-0.96897915647","-0.963779683","-0.9855558224","-0.985418456","-0.9646332524","-0.969257163","-0.991306425","-0.990724531","-0.989529507","-0.9627732001","-0.966991781","-0.9911000054","-0.9549980051","-0.954402698","-0.01659929819"," 0.0015483503"," 0.09726295878","-0.9888574032","-0.9792282384","-0.981971300","-0.9892888075","-0.9815501328","-0.9860084493"," 0.1877521237","-8.8446399e-02","-0.0044617835","-0.985676524","-0.981200181","-0.974686891","-0.98889155","-0.976252428","-0.972851788"," 0.0410327203","-0.2815382042","-0.04664308550","-0.9689050315","-0.96585226206","-0.9844699629","-0.985613720","-0.97797372074","-0.969105899","-0.990854751","-0.990933058"," 2.0558751e-02","-0.00503036660","-0.00106301175","-3.7044030e-02","-0.76520981","-4.2655703e-02","-0.05584136952"
"25","Sitting","0.27854148","-0.0147696808","-0.109160440","-0.9918928286","-0.9474576171","-0.9651395522"," 0.86568608"," 0.2082871423"," 0.1671409564","-0.98887998","-0.96341502","-0.96945998","0.075208701"," 4.8541589e-03"," 2.1076084e-03","-0.9922786217","-0.9828709917","-0.988433153","-0.0352052091","-0.0748002715"," 0.08527838928","-0.989907584","-0.9811935018","-0.972637559","-0.095480138","-0.039165142","-0.0495595643","-0.992304654","-0.991315768","-0.9914913878","-0.97040933708","-0.960003414","-0.97040933708","-0.960003414","-0.9895451425","-0.988311805","-0.9665687186","-0.970639126","-0.992864650","-0.991766403","-0.991405498","-0.9591172594","-0.974776131","-0.9921242794","-0.9448429932","-0.962090615","-0.03163983452"," 0.1253067233"," 0.10817854647","-0.9924788462","-0.9829570029","-0.986326396","-0.9927501098","-0.9840680254","-0.9891561055"," 0.1766562768","-4.0813019e-02"," 0.0587166219","-0.988002552","-0.983827801","-0.975805890","-0.99055000","-0.979828883","-0.974172871"," 0.1361922192","-0.3004833083"," 0.03686907949","-0.9670179926","-0.96199726831","-0.9879418255","-0.987618801","-0.97935091369","-0.970321897","-0.991781702","-0.992019560"," 7.9546241e-03","-0.00733065524"," 0.04269118728","-5.0462011e-02","-0.70169202","-6.4566458e-02","-0.09849753638"
"26","Sitting","0.25824353","-0.0071336454","-0.097444869","-0.9797689879","-0.9407989655","-0.9500044141"," 0.78295561"," 0.2231055620"," 0.3143876274","-0.96508293","-0.94928670","-0.94458086","0.076444323"," 6.9223896e-03","-7.8023798e-03","-0.9922583953","-0.9862152156","-0.990008711","-0.0370217450","-0.0840648503"," 0.07111094717","-0.991027701","-0.9734448138","-0.966441338","-0.095984817","-0.040307021","-0.0487627204","-0.995882512","-0.993139834","-0.9919297890","-0.95307999410","-0.933602783","-0.95307999410","-0.933602783","-0.9908984358","-0.989986112","-0.9540529459","-0.964742022","-0.994466446","-0.994033207","-0.982579546","-0.9542994106","-0.967519149","-0.9787551768","-0.9377835390","-0.944781340","-0.14901757589"," 0.1128302397"," 0.07453137332","-0.9920254274","-0.9858628864","-0.987989983","-0.9932998605","-0.9877545887","-0.9906931144"," 0.1765769508"," 4.6639017e-02"," 0.0548784456","-0.990144882","-0.981740793","-0.970423694","-0.99131844","-0.969488189","-0.968266667"," 0.1067393018","-0.3841976908"," 0.03451114503","-0.9524110437","-0.93458769914","-0.9894819428","-0.989521273","-0.97646387000","-0.963650652","-0.993985448","-0.994209770","-2.6885276e-04"," 0.03341134654","-0.00143055610","-5.0642720e-02","-0.56480113","-7.7930243e-02","-0.20741964651"
"27","Sitting","0.27394130","-0.0155269799","-0.105521913","-0.9885801077","-0.9715791257","-0.9658587351"," 0.83946471"," 0.2129470214"," 0.2764174310","-0.98244574","-0.98255334","-0.96726807","0.077903896"," 4.6707242e-03","-6.1128543e-03","-0.9906580979","-0.9850974707","-0.988904002","-0.0371830822","-0.0797345645"," 0.08337528122","-0.988492425","-0.9820674651","-0.975713310","-0.095163581","-0.039641081","-0.0503883556","-0.993640318","-0.992226442","-0.9917667876","-0.97948166886","-0.969526675","-0.97948166886","-0.969526675","-0.9894671783","-0.989200540","-0.9635654740","-0.970782133","-0.994034711","-0.992112830","-0.988682108","-0.9740578556","-0.974665817","-0.9886591964","-0.9712660627","-0.963220673","-0.05851530040"," 0.1446257902"," 0.12163505907","-0.9908396074","-0.9852385837","-0.987087721","-0.9912922707","-0.9860831140","-0.9892825169"," 0.1943188208","-1.0579496e-02"," 0.0347727844","-0.987207905","-0.984141119","-0.976848134","-0.98898462","-0.981037690","-0.977595519"," 0.0280636008","-0.1594390668"," 0.02181689947","-0.9747664667","-0.97088529686","-0.9887732694","-0.988531651","-0.97948282086","-0.970528266","-0.992390264","-0.991967776","-3.2140239e-04"," 0.02563825611"," 0.02180281181","-5.2048136e-02","-0.63030922","-6.6228483e-02","-0.17820666409"
"28","Sitting","0.27697763","-0.0185404441","-0.111517940","-0.9832728068","-0.9399052449","-0.9366672457"," 0.90733131","-0.1125967284"," 0.1354025668","-0.98913250","-0.97176635","-0.95608768","0.076867162"," 1.4833823e-02"," 2.5785402e-04","-0.9762866794","-0.9622194528","-0.976327427","-0.0339018030","-0.0673943851"," 0.08702540138","-0.979671983","-0.9563165060","-0.956632803","-0.095393506","-0.040800779","-0.0579015362","-0.982155663","-0.980713869","-0.9710016914","-0.95578970861","-0.947782703","-0.95578970861","-0.947782703","-0.9732743668","-0.970301646","-0.9551755671","-0.951065984","-0.981213159","-0.978441918","-0.979820143","-0.9463516504","-0.952226787","-0.9849567086","-0.9398854783","-0.933045477","-0.01554812770","-0.0192655570","-0.00273826957","-0.9768918046","-0.9630542471","-0.972939552","-0.9777867822","-0.9639904262","-0.9783277694"," 0.1476809024","-2.1134116e-01","-0.0896276806","-0.973724326","-0.963117634","-0.954180279","-0.98161514","-0.953207017","-0.961561036"," 0.0177422487","-0.3209397542","-0.05746003121","-0.9539281240","-0.95228142444","-0.9691786867","-0.970823336","-0.96029752500","-0.953534293","-0.979465869","-0.978395370"," 1.2367788e-02"," 0.00766235296","-0.00447454344","-1.5356336e-02","-0.68936218"," 1.6067507e-01","-0.07631532679"
"29","Sitting","0.27717998","-0.0166306804","-0.110411819","-0.9907450195","-0.9632224978","-0.9680638782"," 0.89156376"," 0.1556594569"," 0.2862560637","-0.98467915","-0.97360429","-0.96603205","0.074543810"," 5.9853140e-03"," 3.1677010e-03","-0.9935255603","-0.9840551000","-0.990168733","-0.0379271112","-0.0755797672"," 0.05804959692","-0.990178705","-0.9883340197","-0.971227992","-0.095363700","-0.040001843","-0.0470008977","-0.993322030","-0.995319165","-0.9928337675","-0.97801702183","-0.969290316","-0.97801702183","-0.969290316","-0.9907198077","-0.990531729","-0.9623773322","-0.971578025","-0.995392308","-0.994905344","-0.991093964","-0.9696095017","-0.975623031","-0.9906175210","-0.9616939493","-0.965800974","-0.02866874131"," 0.1076093177"," 0.21033531337","-0.9934457602","-0.9838831930","-0.988470241","-0.9942201755","-0.9854933188","-0.9904458617"," 0.2779553329"," 2.7739672e-02"," 0.1171923237","-0.988393569","-0.990329245","-0.973933594","-0.99072776","-0.987259809","-0.972912517"," 0.0698387733","-0.1731472340","-0.01943011898","-0.9733465318","-0.97121801983","-0.9900937038","-0.989822909","-0.98026942583","-0.971011373","-0.995063049","-0.994742028"," 2.0355637e-02"," 0.00583557285"," 0.00135533349","-5.3571971e-02","-0.67109994","-2.3393229e-02","-0.18173738417"
"30","Sitting","0.26833608","-0.0080473130","-0.099515446","-0.9836227442","-0.9378570008","-0.9506540413"," 0.82547384"," 0.1145883926"," 0.3447660200","-0.97836471","-0.95936131","-0.95663566","0.076005773"," 9.7569252e-03","-2.7816183e-03","-0.9888645774","-0.9804209284","-0.988164381","-0.0358426482","-0.0743535584"," 0.07020025984","-0.988132670","-0.9764775619","-0.955053201","-0.095270768","-0.040793059","-0.0488204596","-0.993868545","-0.992491323","-0.9881244956","-0.95748722145","-0.942901467","-0.95748722145","-0.942901467","-0.9877990556","-0.986057640","-0.9558473239","-0.960641288","-0.993737388","-0.991280225","-0.985008785","-0.9540760423","-0.966274091","-0.9832310055","-0.9339925779","-0.946203823","-0.12270048669"," 0.0071381506"," 0.09277502365","-0.9887754365","-0.9804057173","-0.985978315","-0.9900175645","-0.9819021165","-0.9889712119"," 0.1366891271","-1.2778384e-01","-0.0214874766","-0.987034626","-0.982005883","-0.961177110","-0.98848480","-0.973804951","-0.957308685","-0.0154022432","-0.3127815650","-0.05038412548","-0.9599233881","-0.94354373258","-0.9858263310","-0.985294959","-0.97387628290","-0.959513937","-0.991750682","-0.990946425","-1.5192548e-02"," 0.04587537327","-0.00759988451","-2.0855540e-02","-0.59630544"," 1.0394652e-03","-0.22753460613"
" 1","Standing","0.27891763","-0.0161375901","-0.110601818","-0.9957599015","-0.9731900564","-0.9797758770"," 0.94295200","-0.2729838323"," 0.0134905823","-0.99376299","-0.98122596","-0.97632406","0.075376654"," 7.9757309e-03","-3.6852495e-03","-0.9946045423","-0.9856487325","-0.992251177","-0.0239877348","-0.0593972210"," 0.07480075100","-0.987191947","-0.9877344400","-0.980645627","-0.099609213","-0.044062788","-0.0489505467","-0.992945107","-0.995137917","-0.9921084672","-0.98427820736","-0.981942929","-0.98427820736","-0.981942929","-0.9923677906","-0.993096209","-0.9764937928","-0.978690029","-0.994966791","-0.994733239","-0.995249933","-0.9770708477","-0.985297099","-0.9960283451","-0.9722931021","-0.977937260"," 0.08651536191"," 0.1174789487"," 0.24485858579","-0.9946307974","-0.9854187045","-0.990752166","-0.9950737592","-0.9870182268","-0.9923498181"," 0.3141829402"," 3.9161895e-02"," 0.1385814787","-0.986386786","-0.988984456","-0.980773123","-0.98749713","-0.987107728","-0.982345330","-0.1202930206","-0.0447191978"," 0.10060763514","-0.9853563611","-0.98231380472","-0.9925424775","-0.992536003","-0.98461762340","-0.978466072","-0.994815377","-0.994671123","-2.2234075e-04"," 0.02196378269","-0.03379383820","-2.7922932e-02","-0.74340789"," 2.7017503e-01"," 0.01225285038"
" 2","Standing","0.27791147","-0.0184208270","-0.105908536","-0.9872718893","-0.9573049893","-0.9497418513"," 0.89692857","-0.3700626969"," 0.1297471612","-0.98668582","-0.97419442","-0.94592708","0.074758860"," 1.0329177e-02","-8.3715885e-03","-0.9810857156","-0.9710594396","-0.982841446","-0.0238623876","-0.0820396578"," 0.08783516955","-0.972998630","-0.9714419965","-0.964856702","-0.105562158","-0.042241954","-0.0546539479","-0.979324001","-0.983447259","-0.9736101183","-0.96587518130","-0.957874965","-0.96587518130","-0.957874965","-0.9804890774","-0.976675280","-0.9634663419","-0.953943380","-0.983951904","-0.977204428","-0.983946740","-0.9598716974","-0.962471196","-0.9890564698","-0.9579088422","-0.946433584"," 0.10851918292"," 0.0623378067"," 0.10446249960","-0.9809732417","-0.9708513380","-0.979775152","-0.9830079237","-0.9735202411","-0.9845999052"," 0.3314492815","-5.6936829e-02"," 0.0396498183","-0.967037112","-0.972576153","-0.960627696","-0.97498812","-0.971036050","-0.969754296","-0.1074160451","-0.1711603701"," 0.00022681061","-0.9640521665","-0.96051938148","-0.9770652956","-0.975160460","-0.96177590481","-0.956788726","-0.977849827","-0.977754298","-1.3681915e-02"," 0.04118222446","-0.01510351617"," 1.1232465e-01","-0.62718008"," 3.3793791e-01","-0.06789598058"
" 3","Standing","0.28004651","-0.0143376555","-0.101621723","-0.9667425430","-0.8934493072","-0.9114190151"," 0.93503078","-0.3017351303"," 0.0247631068","-0.98202043","-0.95742532","-0.92816158","0.075090062"," 7.7166364e-03","-8.0717793e-03","-0.9570864893","-0.9416867857","-0.973059635","-0.0246626071","-0.0585101918"," 0.06652620541","-0.900462228","-0.9277886182","-0.912364081","-0.099460262","-0.047241582","-0.0416832157","-0.940937642","-0.968433748","-0.9582930118","-0.92543081902","-0.915143304","-0.92543081902","-0.915143304","-0.9593038403","-0.948770043","-0.8920893493","-0.882125221","-0.962339340","-0.957679767","-0.960123410","-0.9080753538","-0.939507735","-0.9699312874","-0.8924343485","-0.904801255","-0.08702483220","-0.1281801301"," 0.00771897879","-0.9576668567","-0.9434979736","-0.969174903","-0.9605709218","-0.9439485472","-0.9755959495"," 0.0749564403","-2.5816481e-01","-0.1123676418","-0.901282268","-0.937711157","-0.916172538","-0.90198567","-0.923125941","-0.919743846","-0.2971074417","-0.3160112070","-0.22912009107","-0.9269689323","-0.92183607656","-0.9486274677","-0.948206814","-0.91368236262","-0.883439718","-0.960331718","-0.957121510"," 7.7277056e-03"," 0.02465452506"," 0.00979910903","-5.0544071e-02","-0.71190382"," 2.8982413e-01"," 0.00457098378"
" 4","Standing","0.28049975","-0.0094891110","-0.096157491","-0.9769205800","-0.8615973787","-0.8968805384"," 0.95619779","-0.0759009061"," 0.1668938259","-0.97290836","-0.91761346","-0.89940478","0.072132838","-6.5301569e-03","-2.1188989e-02","-0.9725865420","-0.9383546779","-0.973054201","-0.0306449342","-0.0618248506"," 0.07556364309","-0.909687974","-0.9492271470","-0.909995039","-0.103057894","-0.046125720","-0.0490753498","-0.949633879","-0.976065175","-0.9579820195","-0.90647805179","-0.890976683","-0.90647805179","-0.890976683","-0.9633707384","-0.958159482","-0.9009821005","-0.885144318","-0.967614074","-0.964282784","-0.973497550","-0.8895492050","-0.931643421","-0.9787376377","-0.8573802818","-0.887554318"," 0.06209999584","-0.0669875049","-0.03778227725","-0.9723108943","-0.9376242421","-0.968648412","-0.9757067236","-0.9440753089","-0.9762295055"," 0.2722139805","-1.2645063e-01"," 0.0711056633","-0.905464162","-0.955992945","-0.915280955","-0.91246479","-0.945825840","-0.916651631","-0.2748096407","-0.3643723746","-0.22310915455","-0.9176140148","-0.89534004214","-0.9561392836","-0.960032499","-0.91420916571","-0.887194404","-0.964471139","-0.966430218"," 1.4731236e-02"," 0.00457290886"," 0.10133934091"," 2.5719245e-02","-0.83104440"," 1.3577871e-01","-0.09513475159"
" 5","Standing","0.28254439","-0.0070041855","-0.102171096","-0.9685918157","-0.8694399134","-0.8693273218"," 0.96018870","-0.0387101267"," 0.1386384366","-0.97408821","-0.93197394","-0.91460850","0.072518986","-2.2199021e-03","-1.2281222e-02","-0.9626470802","-0.9312171407","-0.963832119","-0.0322711903","-0.0509875050"," 0.06909457639","-0.910395222","-0.9337381041","-0.907471556","-0.092224986","-0.039910819","-0.0422221342","-0.941930044","-0.961177742","-0.9447553430","-0.90610470107","-0.879773801","-0.90610470107","-0.879773801","-0.9568635661","-0.942962048","-0.9006716307","-0.867041712","-0.958405901","-0.947970724","-0.964500917","-0.8907963605","-0.915083799","-0.9706684088","-0.8679331780","-0.858231388","-0.01640667797","-0.0089441319","-0.02828752252","-0.9630592352","-0.9313702087","-0.958438727","-0.9657789207","-0.9362026007","-0.9680723012"," 0.1504630785","-1.4368180e-01","-0.0333637020","-0.909661802","-0.939373524","-0.907190837","-0.91278092","-0.931857811","-0.916789356","-0.1785984109","-0.1629449270","-0.10918036377","-0.9046413925","-0.88674517071","-0.9418259030","-0.943601960","-0.90454392161","-0.868913994","-0.952286438","-0.946196463","-8.6085693e-03","-0.00572224394"," 0.08669904534","-8.2878932e-02","-0.86276728"," 1.1044645e-01","-0.07545096482"
